Code du département;Libellé du département;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;24;Auberchicourt;3499;1017;29,07;2482;70,93;75;2,14;3,02;2407;68,79;96,98;LCOM;M;POULAIN;Patrick;'J''AIME AUBERCHICOURT';6;1068;30,52;44,37;LSOC;M;GREVIN;Gilles;UNION SOC DEMO SERV POPUL;21;1339;38,27;55,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;28;Auby;5310;1235;23,26;4075;76,74;81;1,53;1,99;3994;75,22;98,01;LCOM;M;KACZMAREK;Freddy;LA MEILL CHANCE PR AUBY;22;1868;35,18;46,77;LDVG;M;CHARLES;Christophe;ENS UNE VILLE PR TOUS !;1;322;6,06;8,06;LDVG;M;WATTEAU;Lionel;AUBY BIEN VIVRE ENS;6;1804;33,97;45,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;37;Avesnes-les-Aubert;2793;644;23,06;2149;76,94;39;1,4;1,81;2110;75,55;98,19;LCOM;M;NAVETEUR;Jean-Claude;RASSEMBLEMENT ET PROGRES;4;709;25,38;33,6;LSOC;M;GAUTHIEZ;Didier;AVESNES DEMAIN;3;536;19,19;25,4;LDVG;F;BASQUIN;Maryse;AVESNES AUTREMENT;20;865;30,97;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;67;Bergues;3037;660;21,73;2377;78,27;44;1,45;1,85;2333;76,82;98,15;LDVG;F;BRACHET;Sylvie;RENOUVEAU A BERGUES;19;913;30,06;39,13;LDVD;M;LAMMIN;Paul;BERGUES PASSIONNEMENT;4;788;25,95;33,78;LDVD;M;MARTEL;Jacqies;BERGUES UN HORIZON ;4;632;20,81;27,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;92;Bouchain;3093;913;29,52;2180;70,48;81;2,62;3,72;2099;67,86;96,28;LCOM;M;CARON;Michel;ENSEMBLE POUR BOUCHAIN;4;593;19,17;28,25;LDVG;M;MOTUELLE;Daniel;BOUCHAIN DEMAIN;2;391;12,64;18,63;LCMD;M;BOLTZ;Jacques-Pierre;UNIS POUR BOUCHAIN;20;951;30,75;45,31;LDVD;M;BOUCHINDOME;Guy;AGIR RENOUVEAU BOUCHAIN;1;164;5,3;7,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;112;'Bruay-sur-l''Escaut';7804;2876;36,85;4928;63,15;134;1,72;2,72;4794;61,43;97,28;LUG;M;MARISSIAUX;Jacques;EN AVANT BRUAY;25;2165;27,74;45,16;LDVG;F;DUHAMEL;Sylvia;UNIS POUR REAGIR;6;1846;23,65;38,51;LGC;M;BECOURT;Daniel;BRUAY : AVENIR ENSEMBLE;2;783;10,03;16,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;155;Coudekerque-Branche;16523;4779;28,92;11744;71,08;309;1,87;2,63;11435;69,21;97,37;LUG;M;DELATTRE;André;COUDEKERQUE-BRANCHE LIBRE;8;5084;30,77;44,46;LDVG;M;BAILLEUL;David;'AGIR POUR L''AVENIR';26;5227;31,63;45,71;LMAJ;M;DISTANTI;Alexandre;2008 AUTREMENT;1;1124;6,8;9,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;168;Cysoing;3510;985;28,06;2525;71,94;72;2,05;2,85;2453;69,89;97,15;LSOC;M;DUPIRE;Grégory;CYSOING DEMAIN;6;1196;34,07;48,76;LDVD;M;DUMORTIER;Benjamin;ENSEMBLE POUR CYSOING;21;1257;35,81;51,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;178;Douai;27384;13316;48,63;14068;51,37;424;1,55;3,01;13644;49,82;96,99;LUG;M;CHEREAU;Frédéric;DOUAI 2008, AVEN À PARTA ;10;6347;23,18;46,52;LMAJ;M;VERNIER;Jacques;DOUAI-PASSION AV J VERNIE;33;7297;26,65;53,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;249;Fourmies;9562;3670;38,38;5892;61,62;234;2,45;3,97;5658;59,17;96,03;LUG;M;BERTEAUX;Alain;FOURMIES ENSEMBLE;27;3343;34,96;59,08;LMAJ;F;CLEREN EP. KORAL;Elisabeth;'OSER AUJOURD''HUI, REUSSIR';6;2315;24,21;40,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;253;Fresnes-sur-Escaut;5249;1778;33,87;3471;66,13;74;1,41;2,13;3397;64,72;97,87;LVEC;M;COPPIN;Luc;AVEC VOUS CONTINUONS;21;1471;28,02;43,3;LDVG;M;MARIN;Jean-Michel;FRESNES CIT. ET SOLIDAIRE;6;1365;26;40,18;LMAJ;M;PAPIN;Sylvain;'L''AVENIR FRESNOIS';2;561;10,69;16,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;266;Gondecourt;3122;912;29,21;2210;70,79;57;1,83;2,58;2153;68,96;97,42;LDVG;M;FERNANDEZ;Jean-Pierre;GTVN;20;904;28,96;41,99;LDVD;M;COEZ;Michel;MIEUX VIVRE GONDECOURT;1;146;4,68;6,78;LDVD;M;DESMAZIERES;Michel;POURSUIVONS ENSEMBLE;2;422;13,52;19,6;LDVD;M;BUE;Régis;GONDECOURT DEMAIN;4;681;21,81;31,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;271;Grande-Synthe;15234;6231;40,9;9003;59,1;256;1,68;2,84;8747;57,42;97,16;LSOC;M;CAREME;Damien;SOCIALISTE, REPUBLICAINE;27;4531;29,74;51,8;LDVG;M;TERTULLIANI;félix;AVEC VOUS, LA VILLE AUTRE;7;3332;21,87;38,09;LDVG;F;DESMAZIERES;Nathalie;CAP SUR UN NOUVEL HORIZON;1;884;5,8;10,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;278;Hallennes-lez-Haubourdin;2968;1115;37,57;1853;62,43;34;1,15;1,83;1819;61,29;98,17;LUG;F;HERDHUIN;Monique;HALLENNES AVEC VOUS;3;466;15,7;25,62;LDVG;F;HEUSDENS;Suzanne;UNE EQUIPE;1;175;5,9;9,62;LDVD;M;PAU;André;DIFC - LE NOUVEL ELAN;22;997;33,59;54,81;LDVD;F;GENELLE;Véronique;'OSONS L''AVENIR';1;181;6,1;9,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;279;Halluin;13940;5555;39,85;8385;60,15;261;1,87;3,11;8124;58,28;96,89;LUG;M;DEROO;Jean-Luc;EN AVANT HALLUIN;25;4204;30,16;51,75;LMAJ;M;DASSONVILLE;Gustave;UNISSONS NOUS POUR HALLUI;8;3920;28,12;48,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;302;Hérin;2883;742;25,74;2141;74,26;60;2,08;2,8;2081;72,18;97,2;LSOC;M;MORTREUX;Jean-Marc;HERIN MA VILLE;1;183;6,35;8,79;LDVG;M;BASSEZ;Michel;ENSEMBLE POUR HERIN;20;965;33,47;46,37;LDVD;M;SAUVAGE;Joël;TOURNONS LA PAGE;6;933;32,36;44,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;316;Houplin-Ancoisne;2760;743;26,92;2017;73,08;36;1,3;1,78;1981;71,78;98,22;LSOC;M;FOUCART;Bruno;ENSEMBLE POUR HOUPLIN;21;1017;36,85;51,34;LGC;F;FIGARO;Sylvie;A VOTRE ECOUTE ;2;377;13,66;19,03;LDVD;F;DEMAILLY;Catherine;POUR TOUS A HOUPLIN ANCOI;4;587;21,27;29,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;327;Lallaing;4573;1224;26,77;3349;73,23;60;1,31;1,79;3289;71,92;98,21;LDVG;M;DANCOINE;Thierry;TOUS ENSEMBLE;22;1520;33,24;46,21;LDVD;M;GRZEMSKI;Christian;AGIR POUR LALLAING;1;266;5,82;8,09;LDVD;M;DUREUX;Francis;REVIVRE A LALLAING;6;1503;32,87;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;350;Lille;124106;68984;55,58;55122;44,42;2196;1,77;3,98;52926;42,65;96,02;LGC;F;AUBRY;Martine;'L''AVENIR AIME LILLE';51;35226;28,38;66,56;LMAJ;M;HUYGHE;Sébastien;SÉBASTIEN HUYGHE.......;10;17700;14,26;33,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;383;Marly;8398;2466;29,36;5932;70,64;138;1,64;2,33;5794;68,99;97,67;LUG;M;THIEME;Fabien;MARLY AVEC F.THIEME;26;3014;35,89;52,02;LMC;M;LEMAN;Jérôme;MARLY GAGNANTE;2;787;9,37;13,58;LDVD;M;DUEE;Philippe;MARLY TJS AVEC PASSION;5;1993;23,73;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;390;Masny;2965;843;28,43;2122;71,57;68;2,29;3,2;2054;69,27;96,8;LUG;F;GAUTHIEZ;Paulette;TTES LES CHANC PR MASNY;21;1029;34,7;50,1;LDVG;F;MIGOWSKI NEE MICHALAK;Colette;BIEN VIVRE A MASNY;2;405;13,66;19,72;LGC;F;DUQUENNE;Raymonde;ENSEMBLE POUR AGIR;4;620;20,91;30,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;421;Mouvaux;10405;4751;45,66;5654;54,34;109;1,05;1,93;5545;53,29;98,07;LUG;M;COMPERE;Daniel;MOUVAUX GAUCHE RASSEMBLEE;2;794;7,63;14,32;LMC;M;BRION;Michel;REUSSIR MOUVAUX;5;1782;17,13;32,14;LMAJ;M;DURAND;eric;'MOUVAUX A DE L''AVENIR';24;2343;22,52;42,25;LDVD;M;HEMERY;Dominique;EN AVANT MOUVAUX !;2;626;6,02;11,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;426;Neuville-en-Ferrain;8090;3019;37,32;5071;62,68;98;1,21;1,93;4973;61,47;98,07;LSOC;M;LARISTAN;Alain;NEUVILLE ENSEMBLE;2;952;11,77;19,14;LMAJ;M;CODRON;Gérard;NEUVILLE EN MARCHE;21;2109;26,07;42,41;LDVD;M;SIX;Philippe;BON JOURS NEUVILLE;6;1912;23,63;38,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;431;Nieppe;6355;1820;28,64;4535;71,36;173;2,72;3,81;4362;68,64;96,19;LSOC;M;VANDEVOORDE;Michel;ENSEMBLE POUR NIEPPE;23;2388;37,58;54,75;LMAJ;F;JOUAN - HOSTALIER;Françoise;UNIS POUR NIEPPE;6;1974;31,06;45,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;447;Onnaing;6178;2319;37,54;3859;62,46;73;1,18;1,89;3786;61,28;98,11;LDVG;M;CUVELIER;Pascal;ONNAING ENSEMBLE;1;322;5,21;8,51;LDVG;M;KRZECZOWSKI;Philippe;VIVRE ENSEMBLE A ONNAING;1;458;7,41;12,1;LDVG;M;CREPIN;Daniel;POUR UNE VIE MEILLEURE;5;1373;22,22;36,27;LCMD;F;CAPPELLE;Denise;ONNAING GAGNANT;22;1633;26,43;43,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;456;Pecquencourt;4452;1236;27,76;3216;72,24;96;2,16;2,99;3120;70,08;97,01;LDVG;M;FONTAINE;Henri;AGIR ENS POUR PECQ;22;1614;36,25;51,73;LDVD;M;PIERRACHE;Joël;'LIS D''UNI PR LE BIEN ET L';7;1506;33,83;48,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;512;Roubaix;48549;29044;59,82;19505;40,18;658;1,36;3,37;18847;38,82;96,63;LVEC;M;TIR;Slimane;OUVERTEMENT A GAUCHE;4;3403;7,01;18,06;LGC;M;VANDIERENDONCK;René;ROUBAIX ENSEMBLE;42;10446;21,52;55,43;LMAJ;M;PICK;Max-André;RASSEMBLEMENT CITOYEN;7;4998;10,29;26,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;569;Sin-le-Noble;10888;4088;37,55;6800;62,45;226;2,08;3,32;6574;60,38;96,68;LUG;M;ENTEM;Christian;SIN LE NOBLE A GAUCHE;27;3937;36,16;59,89;LMAJ;F;PEZIN;Christiane;UNION PR SIN LE NOBLE;6;2637;24,22;40,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;571;Solesmes;3676;974;26,5;2702;73,5;59;1,61;2,18;2643;71,9;97,82;LUG;M;BATAILLE ;Christian;CHANGEMENT PROGRES SOLESM;6;1294;35,2;48,96;LDVD;M;MACHEPY;Serge;SOLESMES RENOUVEAU;21;1349;36,7;51,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;632;Wallers;4112;1175;28,57;2937;71,43;117;2,85;3,98;2820;68,58;96,02;LDVD;M;PIAZZA;Carmelo;'WALLERS VILLE D''AVENIR';5;1096;26,65;38,87;LDVD;M;CASTIGLIONE;Salvatore;WALLERS VIVRE ENSEMBLE;24;1724;41,93;61,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;NORD;648;Wattignies;9085;3904;42,97;5181;57,03;179;1,97;3,45;5002;55,06;96,55;LCOM;F;BOYER;Geneviève;LA GAUCHE QUI BOUGE;1;475;5,23;9,5;LSOC;M;CZAPLICKI;Edouard;WATTIGNIES ENSEMBLE;4;1149;12,65;22,97;LDVD;M;HIEN;José;OBJECTIF WATTIGNIES;2;785;8,64;15,69;LDVD;M;PLUSS;Alain;'WATTIGNIES C''EST VOUS';26;2593;28,54;51,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;57;Beauvais;33063;12890;38,99;20173;61,01;850;2,57;4,21;19323;58,44;95,79;LUG;F;HOUSSIN;Sylvie;VIVRE ENSEMBLE BEAUVAIS;9;8031;24,29;41,56;LMAJ;F;CAYEUX;Caroline;BEAUVAIS POUR TOUS;36;11292;34,15;58,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;155;Cires-lès-Mello;2201;643;29,21;1558;70,79;44;2;2,82;1514;68,79;97,18;LDVG;F;MLYNARCZYK;Barbara;ESPACE CITOYENS;3;344;15,63;22,72;LAUT;F;RAMELET;Jacqueline;RESPONSABLE, SOLIDAIRE ET;1;151;6,86;9,97;LMAJ;M;LIOUST;Hubert;PROGRES ET DIALOGUE;3;447;20,31;29,52;LDVD;M;GUERINET;Alain;ENSEMBLE UNE VOLONTE ;20;572;25,99;37,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;175;Creil;15379;7593;49,37;7786;50,63;296;1,92;3,8;7490;48,7;96,2;LUG;M;VILLEMAIN;Jean-Claude;'CREIL L''AUDACIEUSE';28;3195;20,78;42,66;LGC;M;SEGUIN;Gilles;AVEC CREIL POUR TOUS;7;2614;17;34,9;LMAJ;M;NACHITE;Nouredine;RASSEMBLER POUR REUSSIR A;4;1681;10,93;22,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;176;Crépy-en-Valois;9788;3214;32,84;6574;67,16;142;1,45;2,16;6432;65,71;97,84;LUG;M;FURET;Jérôme;CREPY AUTREMENT;6;2266;23,15;35,23;LDVD;M;FOUBERT;Arnaud;ENSEMBLE POUR CREPY;23;2402;24,54;37,34;LDVD;M;SINET;Jean-Michel;'S''ENGAGER ET TENIR';4;1764;18,02;27,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;338;Lacroix-Saint-Ouen;3343;1076;32,19;2267;67,81;100;2,99;4,41;2167;64,82;95,59;LUG;M;PERONNIN;Daniel;CONSTRUITE LACROIX;5;882;26,38;40,7;LDVD;M;DESESSART;Jean;NOTRE VILLE;22;1285;38,44;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;342;Laigneville;2747;944;34,36;1803;65,64;56;2,04;3,11;1747;63,6;96,89;LDVG;F;BIZIEN;Florence;AGIR AVEC VOUS;1;216;7,86;12,36;LDVG;M;DELAPORTE;Jean-Marie;'LAIGNEVILLE, L''AVENIR ENS';21;847;30,83;48,48;LDVD;M;PICCOLI;BERNARD;LAIGNEVILLE, OSONS AUTREM;5;684;24,9;39,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;346;Lamorlaye;6721;2959;44,03;3762;55,97;62;0,92;1,65;3700;55,05;98,35;LDVG;F;JEAN;Lucienne;LAMORLAYE AUTREMENT;2;618;9,2;16,7;LMAJ;M;GARNIER;DIDIER;BIEN VIVRE ENSEMBLE A LAM;22;1692;25,17;45,73;LDVD;M;MERLIN;Daniel;AVEC DANIEL MERLIN;2;643;9,57;17,38;LDVD;F;CURAN BIDAUT;Anne;REUSSIR LAMORLAYE;3;747;11,11;20,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;395;Méru;7165;2445;34,12;4720;65,88;99;1,38;2,1;4621;64,49;97,9;LUG;M;DE DEROY;Hervé;MERU ENSEMBLE;8;2244;31,32;48,56;LMAJ;M;LEBLANC;Yves;AGIR ENSEMBLE POUR MERU;25;2377;33,18;51,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;439;Mouy;3391;1212;35,74;2179;64,26;59;1,74;2,71;2120;62,52;97,29;LUG;M;SYLLA;Jean;ENSEMBLE AVEC LES HABITAN;4;624;18,4;29,43;LSOC;F;DELAFONTAINE;Anne-Claire;REUSSIR LE CHANGEMENT;22;974;28,72;45,94;LAUT;M;SYUYVAERT;Jacques;MOUY AUTREMENT;3;522;15,39;24,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;463;Nogent-sur-Oise;10683;4264;39,91;6419;60,09;239;2,24;3,72;6180;57,85;96,28;LUG;M;DARDENNE;Jean-François;UNE VILLE POUR TOUS;25;3271;30,62;52,93;LMAJ;M;BRUNET;Claude;ACTIONS ET AMBITIONS ;8;2909;27,23;47,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;OISE;471;Noyon;7689;2759;35,88;4930;64,12;153;1,99;3,1;4777;62,13;96,9;LDVG;M;DEGUISE;Patrick;NOYON, NOTRE VILLE;25;2406;31,29;50,37;LMAJ;M;GONNOT;Francois Michel;ENSEMBLE POUR NOYON;7;1933;25,14;40,46;LFN;M;GUINIOT;Michel;FAIRE CHANGER NOYON;1;438;5,7;9,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
